host,source,sourcetype,index,_raw
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44612, ""timestamp"": ""2015-04-28 08:20:34.716844"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44613, ""timestamp"": ""2015-04-28 08:20:34.765503"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC1 [1] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44614, ""timestamp"": ""2015-04-28 08:21:14.232431"", ""event_code"": ""5000200"", ""description"": ""Power Status for X1-SC1 [1] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44615, ""timestamp"": ""2015-04-28 08:21:14.646431"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X1-SC2 [2]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44616, ""timestamp"": ""2015-04-28 08:21:14.716829"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44617, ""timestamp"": ""2015-04-28 08:21:14.774143"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44618, ""timestamp"": ""2015-04-28 08:21:14.825135"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44619, ""timestamp"": ""2015-04-28 08:21:14.870045"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC1 [1]"", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44620, ""timestamp"": ""2015-04-28 08:21:14.926583"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC1 [3] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44621, ""timestamp"": ""2015-04-28 08:21:34.357946"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X2-SC2 [4]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44622, ""timestamp"": ""2015-04-28 08:21:35.175713"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44623, ""timestamp"": ""2015-04-28 08:21:54.133027"", ""event_code"": ""5000200"", ""description"": ""Power Status for X2-SC1 [3] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44624, ""timestamp"": ""2015-04-28 08:21:54.963903"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44625, ""timestamp"": ""2015-04-28 08:21:55.091889"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44626, ""timestamp"": ""2015-04-28 08:21:55.197627"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC1 [3]"", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44627, ""timestamp"": ""2015-04-28 08:21:55.281621"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC2 [2] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44628, ""timestamp"": ""2015-04-28 08:22:14.482125"", ""event_code"": ""5000200"", ""description"": ""Power Status for X1-SC2 [2] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44629, ""timestamp"": ""2015-04-28 08:22:15.174863"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44630, ""timestamp"": ""2015-04-28 08:22:15.285397"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44631, ""timestamp"": ""2015-04-28 08:22:15.356486"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC2 [2]"", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44632, ""timestamp"": ""2015-04-28 08:22:15.414059"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC2 [4] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44633, ""timestamp"": ""2015-04-28 08:22:53.845274"", ""event_code"": ""5000200"", ""description"": ""Power Status for X2-SC2 [4] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44634, ""timestamp"": ""2015-04-28 08:22:54.203102"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44635, ""timestamp"": ""2015-04-28 08:22:54.289868"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC2 [4]"", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44636, ""timestamp"": ""2015-04-28 08:23:14.236855"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X2-SC1 [3]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44637, ""timestamp"": ""2015-04-28 08:23:14.902839"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44638, ""timestamp"": ""2015-04-28 08:23:33.971700"", ""event_code"": ""5000200"", ""description"": ""Power Status for X2-SC1 [3] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44639, ""timestamp"": ""2015-04-28 08:23:34.228991"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to connected."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44640, ""timestamp"": ""2015-04-28 08:28:52.154234"", ""event_code"": ""5000200"", ""description"": ""Debug info collection error: returned code 0"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44641, ""timestamp"": ""2015-04-28 08:28:52.450235"", ""event_code"": ""5000200"", ""description"": ""Debug info collection error: [2015-04-28 08:19:46.812590 dossier(42961) INFO] Started ['/xtremapp/utils/dossier.pyc', 'remote', '--level=small', '--timeout=normal', '-n', '10.63.19.91:X1-SC1', '-n', '10.63.19.92:X1-SC2', '-n', '10.63.19.93:X2-SC1', '-n', '10.63.19.94:X2-SC2', '-n', 'localhost:xms', '/var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_28_0819.tar.gz']\n[2015-04-28 08:19:48.495828 dossier(42961) INFO] Running collector on X1-SC1\n[2015-04-28 08:19:48.498618 dossier(42961) INFO] Running collector on X1-SC2\n[2015-04-28 08:19:48.499166 dossier(42961) INFO] Running collector on X2-SC1\n[2015-04-28 08:19:48.504128 dossier(42961) INFO] Running collector on X2-SC2\n[2015-04-28 08:19:48.506804 dossier(42961) INFO] Running collector on xms\n[2015-04-28 08:25:55.385142 dossier(42961) INFO] Total size to copy: 452MB\n[2015-04-28 08:25:55.393942 dossier(42961) INFO] Available size to copy: 664090MB\n[2015-04-28 08:25:55.396184 dossier(42961) INFO] Copying ssh://root@10.63.19.91/var/common/dossier/logs/crit-messages-20150428-1430159464.gz to /var/common/dossier/X1-SC1/logs\n[2015-04-28 08:25:55.400368 dossier(42961) INFO] Copying ssh://root@10.63.19.93/var/common/dossier/logs/crit-messages-20150428-1430159464.gz to /var/common/dossier/X2-SC1/logs\n[2015-04-28 08:25:55.400792 dossier(42961) INFO] Copying ssh://root@10.63.19.94/var/common/dossier/logs/crit-messages-20150428-1430159464.gz to /var/common/dossier/X2-SC2/logs\n[2015-04-28 08:25:55.401320 dossier(42961) INFO] Copying ssh://root@10.63.19.92/var/common/dossier/logs/crit-messages-20150428-1430159464.gz to /var/common/dossier/X1-SC2/logs\n[2015-04-28 08:25:55.649474 dossier(42961) INFO] Copying ssh://root@10.63.19.94/var/common/dossier/system/342 to /var/common/dossier/X2-SC2/system\n[2015-04-28 08:25:55.656038 dossier(42961) INFO] Copying ssh://root@10.63.19.92/var/common/dossier/system/342 to /var/common/dossier/X1-SC2/system\n[2015-04-28 08:25:55.658020 dossier(42961) INFO] Copying ssh://root@10.63.19.93/var/common/dossier/system/340 to /var/common/dossier/X2-SC1/system\n[2015-04-28 08:25:55.666190 dossier(42961) INFO] Copying ssh://root@10.63.19.91/var/common/dossier/system/345 to /var/common/dossier/X1-SC1/system\n[2015-04-28 08:26:40.098936 dossier(42961) INFO] Copying /var/common/dossier/latest to /var/common/dossier/small\n[2015-04-28 08:26:40.291960 dossier(42961) INFO] Copying xms shows dir to /var/common/dossier/small/xms/xmcli\n[2015-04-28 08:26:40.532704 dossier(42961) INFO] building sanscrit report\n[2015-04-28 08:28:41.016814 dossier(42961) INFO] sanscript timed out\n[2015-04-28 08:28:41.018222 dossier(42961) INFO] creating /var/common/dossier/output.tar.gz from /var/common/dossier/small\n[2015-04-28 08:28:52.141762 dossier(42961) INFO] moving /var/common/dossier/output-tar to /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_28_0819.tar.gz\n"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44642, ""timestamp"": ""2015-04-28 08:28:52.751064"", ""event_code"": ""5000200"", ""description"": ""Debug info collection output: Successfully collected dossier on xms\nSuccessfully collected dossier on X2-SC2\nSuccessfully collected dossier on X1-SC2\nSuccessfully collected dossier on X2-SC1\nSuccessfully collected dossier on X1-SC1\nCreated /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_28_0819.tar.gz\n"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
